respondent,state,district,newzip,sfaid,f2s,aware2012,startserv,starttaste,startuse,startgrdn,startsrvg,startgrdntst,starttrip,startvisit,starttheme,startprom,startmedia,starthost,startceleb,startinteg,startothrspec,localdef2012,localdefothr2012,regdef2012,othrrest2012,awarefuture,planserv,plantaste,planuse,plangrdn,plansrvg,plangrdntst,plantrip,planvisit,plantheme,planprom,planmedia,planhost,planceleb,planinteg,planothrspec,whenstart,awarenoplan,probseasf2sno,probavailf2sno,probrangef2sno,probhighf2sno,probunstablef2sno,probreliabf2sno,probcomplf2sno,probprocf2sno,probsupplierf2sno,probinfof2sno,proborderf2sno,probtimef2sno,probqualf2sno,probdelivf2sno,probresolvf2sno,probpayf2sno,probothrf2sno,awaref2sdk,serv,taste,coach,grdn,srvg,demo,trip,visit,theme,prom,media,host,celeb,integ,othr2011spec,ageprek,agek5,age68,age912,ageothr1,schoolnum,schoolnumwithmulti,gardennum,gardennumwithmulti,localdef2011,locdefothr2011,regiondef2011,othrrest2011,aware2011,usegeoprf,usedbreak,usedlunch,usedsup,usedsnack,usedffvp,usedsumr,directprod,directcoop,directfmkt,directcsa,directmanu,interdist,intercoop,interfsmc,interdod,interusda,interstate,interothr,fruit,veg,milk,dairy,meat,eggs,seafd,vegprot,grain,baked,herb,othr,specothrpurch,catlist,catwantlist,top1,top2,top3,top4,top5,top5list,fruitfreq,vegfreq,milkfreq,dairyfreq,meatfreq,eggsfreq,seafdfreq,vegprotfreq,grainfreq,bakedfreq,herbfreq,othrfreq,specothrfreq,newcost,newcostwithmulti,newshincl,pctsummarypage,pctdetailpage,newshinclwithmulti,newshexcl,newshexclwithmulti,dolinclmilk,dolexclmilk,future,futureothr,probseas2011,probavail2011,probrange2011,probhigh2011,probunstable2011,probreliab2011,probcompl2011,probproc2011,probsupplier2011,probinfo2011,proborder2011,probtime2011,probqual2011,probdeliv2011,probresolv2011,probpay2011,probothr12011,othrinfo,success,success2,mast_fax_late,multidistresp,corrflag,phase2,leaid,CONUM,CDCODE,LATCOD,LONCOD,TYPE,BIEA,students,allschools,totexpfs,salaryfs,benefitsfs,nonlaborexp,salesfs,fedmoney,TOTALEXP,ULOCAL,pctfarm,AM,ASIAN,HISP,BLACK,WHITE,PACIFIC,TR
2565957165.0,CA,ARVIN UNION ELEMENTARY,93203.0, ,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,1,0,0,0,0,0,1,0,1,0,0,0,0,0, ,1,1,1,0, ,4,4,.,.,0,We Just Get As Close As Possible Sometimes Its 10 Miles Away Sometimes Its 100 Miles Away But We Try Not To Go To Much Over 100 If Possible, , ,1,3,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0, ,1,1,3,3,3,3,2,3,3,3,3,2, ,"Fruit, Vegetables","Milk, Dairy products, Meat/Poultry, Eggs, Beans/Seeds/Nuts, Grain/Flour, Baked goods, Herbs",Carrots,Oranges, , , ,"Carrots, Oranges",1,2,7,7,7,7,7,7,7,7,7,7, ,510000,510000,19.2,19,19 %,19.2,0.3,0.3,97920,1530,1, ,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1, , , ,.,lat, ,0.0,.,603270.0,6029,621,35.208993,-118.832061,1,0,3187,4,1764000,623000,379000,762000,92000,1288000,30053000,31,0.92846,5,9,3053,10,105,0,5
2623692367.0,CA,ATASCADERO UNIFIED,93422.0,687000,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,1,0,0,0,1,0,1,1,0,0,0,0,0,0, ,0,1,0,0, ,6,6,2,2,7, ,Central California, ,2,2,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0, ,1,1,1,2,2,1,2,2,2,1,2,2, ,"Fruit, Vegetables, Milk, Eggs, Baked goods", ,Apples,Oranges,Avocado,Milk,Bread,"Apples, Oranges, Avocado, Milk, Bread",1,1,1,2,1,2,7,4,1,2,7,7, ,435848,435848,3,3,3 %,3,3,3,13075.44,13075.44,1, ,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0, , ,No,.,lat, ,0.0,.,603300.0,6079,624,35.492627,-120.665698,1,0,3562,7,1099000,474000,158000,467000,460000,732000,44343000,23,0.35289,72,106,1219,78,3287,9,133
2622337038.0,CA,AUBURN UNION ELEMENTARY,95603.0,2121,4.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0, ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,., ,.,.,.,.,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,., , , , , , , , , ,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,,,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , , ,.,lat, ,0.0,.,603480.0,6061,604,38.906169,-121.073126,1,0,1366,3,734000,287000,100000,347000,259000,519000,19294000,21,0.38946,36,55,488,36,1435,7,43
2879519345.0,CA,AZUSA UNIFIED,91702.0, ,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,1,0,0,1,1,0,0,0,0,0,0,0,0,0, ,0,1,0,0, ,4,4,4,4,3, , , ,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0, ,1,1,1,4,3,1,3,3,1,1,3,., ,"Fruit, Vegetables, Milk, Eggs, Grain/Flour, Baked goods","Meat/Poultry, Seafood, Beans/Seeds/Nuts, Herbs", , , , , , ,0,0,0,0,0,0,0,0,.,0,0,., ,.,.,.,No response was provided.,No response was provided.,.,.,.,.,.,., ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , ,0.0,1,603600.0,6037,632,34.117617,-117.890181,1,0,4438,9,3952000,1561000,421000,1970000,526000,3760000,107396000,21,0.56512,26,216,9330,117,412,7,55
2619234993.0,CA,BAKERSFIELD CITY,93305.0,#01397,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,1,0,0,0,0,0,1,0,1,0,0,0,0,0, ,1,1,1,0, ,.,.,2,2,4, , , ,1,2,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0, ,1,1,1,1,2,2,2,2,2,2,2,2, ,"Fruit, Vegetables, Milk, Dairy products", ,Grapes,Carrots,Pears,Oranges,Watermelons,"Grapes, Carrots, Pears, Oranges, Watermelons",2,2,1,3,7,5,7,7,7,7,7,7, ,6515487,6515487,38,38,38 %,38,19,19,2475885.06,1237942.53,3, ,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0, ,"For A Large District With 42 Drops Twice Weekly, It Is Important To Know That We Source Our Products Through Our Awarded Produce Vendor Who Brings Local Produce To Our Schools.",A Local Grape Grower Partnered With Us To Bring In The Different Varieties During The Entire Growing Season Last Year By Working Through Our Produce Company For Deliveries.  We Also Took One Of Our Healthierus School Challenge Winning Schools T,.,lat, ,1.0,.,603630.0,6029,621,35.382058,-118.991073,1,0,17195,25,13338000,4556000,2063000,6719000,829000,13948000,271810000,11,0.61146,186,365,21997,2481,2941,39,312
2878349951.0,CA,BALDWIN PARK UNIFIED,91706.0, ,4.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0, ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,., ,.,.,.,.,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,0,0,0,0,0,0,0,0,0,0,0,., , , , , , , , , ,0,0,0,0,0,0,0,0,.,0,0,., ,.,.,.,,,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , , , , , ,0.0,1,603690.0,6037,632,34.082071,-117.960784,1,0,13284,17,6515000,2536000,1002000,2977000,939000,6384000,176156000,21,0.40613,38,1055,16612,691,710,35,97
2613624350.0,CA,BALLICO-CRESSEY ELEMENTARY,95303.0, ,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,0,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,1,1,0, ,.,.,.,.,6, , , ,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0, ,1,1,1,2,1,2,2,1,2,2,2,2, ,"Fruit, Vegetables, Milk, Meat/Poultry, Beans/Seeds/Nuts", ,Canned Fruit,Canned Vegetables, , , ,"Canned Fruit, Canned Vegetables",5,5,1,7,5,7,7,6,7,7,7,7, ,.,.,20,20,20 %,20,20,20,.,.,3, ,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0, , , ,.,lat, ,0.0,.,603750.0,6047,616,37.454695,-120.699411,1,0,175,1,164000,80000,13000,71000,23000,143000,2577000,41,0.98286,1,9,212,0,104,0,2
2626740970.0,CA,BANGOR UNION ELEMENTARY,95914.0, ,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,1,1,0, ,.,.,.,.,2, , , ,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,.,.,.,.,.,.,.,.,.,.,.,., , , , , , , , , ,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,No response was provided.,No response was provided.,.,.,.,.,.,., ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,.,lat, ,0.0,.,603780.0,6007,601,39.390682,-121.407272,1,0,.,.,42000,14000,3000,25000,9000,35000,1189000,42,.,4,0,15,2,100,0,5
2623906997.0,CA,BANNING UNIFIED,92220.0,669800Vendor #,2.0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,Culinary Arts Classes-preping of fruit and vegetables for staff and students,6, , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,., ,.,.,.,.,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,., , , , , , , , , ,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,,,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , , ,.,lat, ,0.0,.,603840.0,6065,636,33.927225,-116.878479,1,0,4488,9,1905000,666000,265000,974000,236000,2049000,60451000,21,0.71569,181,283,2800,423,679,11,126
2600556931.0,CA,BARSTOW UNIFIED,92311.0,2352,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"There are no farms in my area, but I am purchasing fresh fruits from a Fresno area farm",2, , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,., ,.,.,.,.,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,., , , , , , , , , ,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,,,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , , ,.,lat, ,0.0,.,604020.0,6071,608,34.890356,-117.047485,1,0,5396,11,2137000,893000,182000,1062000,514000,1700000,52226000,32,0.25037,104,111,3085,838,1607,82,164
2623651283.0,CA,BASS LAKE JOINT UNION ELEMENTARY,93644.0,01874-Sn-20-Psd,5.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,1,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,., ,.,.,.,.,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,., , , , , , , , , ,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,,,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , , ,.,lat, ,0.0,.,604080.0,6039,604,37.332639,-119.63993,1,0,861,3,312000,160000,39000,113000,94000,178000,10311000,41,0.30894,31,17,141,6,654,1,14
2623699954.0,CA,BASSETT UNIFIED,91746.0, ,3.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,3,0,1,1,1,0,1,0,0,1,1,1,1,1,0, ,In The Next Two Years,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,., ,.,.,.,.,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,., , , , , , , , , ,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,,,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , , ,.,lat, ,0.0,.,604110.0,6037,632,34.053578,-117.97121,1,0,4305,7,2766000,924000,292000,1550000,347000,1780000,65867000,21,0.76655,5,101,4077,41,65,4,12
2610211443.0,CA,BEAR VALLEY UNIFIED,92315.0,02353-Sn-36-Psd,4.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,2,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1, ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,., ,.,.,.,.,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,., , , , , , , , , ,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,,,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , , ,.,lat, ,0.0,.,604230.0,6071,608,34.242798,-116.881067,1,0,2535,5,847000,340000,112000,395000,180000,785000,31718000,32,0.71637,33,41,810,37,1566,13,189
2622455457.0,CA,BEARDSLEY ELEMENTARY,93308.0, ,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,1,0,0,1,0,1,1,0,0,0,0,0,0,0, ,0,1,1,0, ,.,.,1,1,6, , , ,1,2,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0, ,1,1,1,1,2,2,2,2,4,1,2,2, ,"Fruit, Vegetables, Milk, Dairy products, Baked goods", ,Carrots,Strawberries,Lettuce,Grapes,Milk,"Carrots, Strawberries, Lettuce, Grapes, Milk",5,5,1,5,6,6,7,6,5,5,6,7, ,.,.,30,30,30 %,30,10,10,.,.,1, ,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1, , , ,.,lat, ,0.0,.,604260.0,6029,623,35.407697,-119.04044,1,0,334,1,854000,286000,170000,398000,70000,824000,17369000,21,0.72754,14,21,550,29,1035,2,54
2878271026.0,CA,BEAUMONT UNIFIED,92223.0,6699-00,3.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0, ,Spring 2014,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,., ,.,.,.,.,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,0,0,0,0,0,0,0,0,0,0,0,., , , , , , , , , ,0,0,0,0,0,0,0,0,.,0,0,., ,.,.,.,,,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , , , , , ,0.0,1,604290.0,6065,636,33.928342,-116.982335,1,0,8584,10,2687000,859000,282000,1546000,676000,2427000,62840000,41,0.56267,72,446,4240,507,3103,32,260
2624235869.0,CA,BELLA VISTA ELEMENTARY,96008.0, ,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,1,1,1,1,1,1,0,0,1,1,1,0,0,0, ,1,1,0,0, ,.,.,.,.,4, , , ,2,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0, ,1,1,3,3,3,3,3,3,3,3,4,3, ,"Fruit, Vegetables","Milk, Dairy products, Meat/Poultry, Eggs, Seafood, Beans/Seeds/Nuts, Grain/Flour, Baked goods",Manderins,Apples,Strawberries,Squash, ,"Manderins, Apples, Strawberries, Squash",2,2,7,7,7,7,7,7,7,7,7,7, ,2000,2000,., , ,.,.,.,.,.,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,.,lat, ,0.0,.,604350.0,6089,601,40.638596,-122.232725,1,0,.,.,183000,77000,30000,76000,43000,122000,3952000,42,.,17,0,42,2,278,0,14
2623650682.0,CA,BELLEVIEW ELEMENTARY,95370.0, ,4.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0, ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,., ,.,.,.,.,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,., , , , , , , , , ,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,,,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , , ,.,lat, ,0.0,.,604500.0,6109,604,38.035257,-120.271482,1,0,102,2,58000,24000,5000,29000,8000,51000,1397000,41,0.62745,1,1,9,4,82,2,3
2602074088.0,CA,BELLEVUE UNION ELEMENTARY,95407.0, ,4.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Allof our produce comes from an outside vendor there they control where the produce is purchased.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,., ,.,.,.,.,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,., , , , , , , , , ,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,,,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , , ,.,lat, ,0.0,.,604380.0,6097,605,38.401,-122.7093,1,0,1342,3,916000,114000,43000,759000,0,871000,19861000,21,0.44337,16,78,1426,36,153,6,22
2623925777.0,CA,BELMONT-REDWOOD SHORES ELEMENTARY,94002.0,2591,4.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Belmont-RWS contracts with a outside third party vendor, Kid Chow.",.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,., ,.,.,.,.,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,., , , , , , , , , ,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,,,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , , ,.,lat, ,0.0,.,604530.0,6081,614,37.509508,-122.319187,1,0,2205,4,107000,0,0,107000,45000,20000,43232000,21,0.04535,6,925,368,85,1779,37,180
2901517920.0,CA,BELRIDGE ELEMENTARY,93251.0, ,4.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,., ,.,.,.,.,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,0,0,0,0,0,0,0,0,0,0,0,., , , , , , , , , ,0,0,0,0,0,0,0,0,.,0,0,., ,.,.,.,,,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , , , , , ,0.0,1,604560.0,6029,623,35.443606,-119.763211,1,0,.,.,27000,3000,1000,23000,2000,16000,1282000,43,.,0,0,26,0,6,0,0
2957343774.0,CA,BENNETT VALLEY UNION ELEMENTARY,95405.0, ,2.0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0, ,0,I don't know, , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,., ,.,.,.,.,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,0,0,0,0,0,0,0,0,0,0,0,., , , , , , , , , ,0,0,0,0,0,0,0,0,.,0,0,., ,.,.,.,,,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , , , , , ,0.0,1,604650.0,6097,605,38.42951,-122.672982,1,0,613,1,145000,0,0,145000,93000,79000,6800000,12,0.31158,9,53,162,33,667,12,47
2609581394.0,CA,BERKELEY UNIFIED,94703.0, ,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,1,1,1,1,1,1,1,1,1,1,1,0,1,1, ,1,1,1,1, ,.,.,11,1,2, , , ,1,2,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0, ,1,1,1,1,1,1,1,1,1,1,1,2, ,"Fruit, Vegetables, Milk, Dairy products, Meat/Poultry, Eggs, Seafood, Beans/Seeds/Nuts, Grain/Flour, Baked goods, Herbs", ,Tangerines,Apples,Swiss Chard,Hot Dogs,Hamburgers,"Tangerines, Apples, Swiss Chard, Hot Dogs, Hamburgers",1,1,1,2,2,2,5,1,1,1,1,7, ,.,.,., , ,.,95,95,.,.,3, ,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1, , , ,.,lat, ,0.0,.,604740.0,6001,613,37.869652,-122.272867,1,0,6910,11,3114000,1220000,452000,1442000,435000,2194000,140649000,12,0.34472,29,795,2114,2031,3113,25,1438
2623981948.0,CA,BERRYESSA UNION ELEMENTARY,95132.0,2670,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,1,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,1,1,0, ,.,.,0,0,7, ,Central Valley, ,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0, ,1,1,4,2,2,2,2,2,2,2,2,2, ,"Fruit, Vegetables", ,Strawberries,Satsuma Tangerines,Grapes,Peaches,Nectarines,"Strawberries, Satsuma Tangerines, Grapes, Peaches, Nectarines",2,2,1,4,4,6,7,4,4,4,7,7, ,900000,900000,13,13,13 %,13,7,7,117000,63000,3, ,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Farm-To-School Vendor Can Only Deliver On A Certain Day In Our Area -- Not Flexible,No, ,.,lat, ,0.0,.,604800.0,6085,617,37.402714,-121.849881,1,0,4524,8,2292000,860000,465000,967000,1260000,1291000,74281000,11,0.2416,30,4871,1802,227,491,61,584
2920341949.0,CA,BIG CREEK ELEMENTARY,93605.0,62026,5.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,1,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,., ,.,.,.,.,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,0,0,0,0,0,0,0,0,0,0,0,., , , , , , , , , ,0,0,0,0,0,0,0,0,.,0,0,., ,.,.,.,,,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , , , , , ,0.0,1,604860.0,6019,604,37.20437,-119.2449,1,0,.,.,32000,14000,3000,15000,3000,4000,1056000,43,.,0,0,10,0,41,0,0
2624106152.0,CA,BIG LAGOON UNION ELEMENTARY,95570.0,12-62695,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,1,0,0,1,1,0,0,0,0,0,0,0,0,0, ,0,1,1,0, ,.,.,.,.,3, , , ,2,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, ,1,1,1,5,1,5,5,5,5,5,5,3,Farmers Market Produce,"Fruit, Vegetables, Milk, Meat/Poultry", ,Grass Fed Ground Beef,Apples,Lettuce,Potatoes,Bananas,"Grass Fed Ground Beef, Apples, Lettuce, Potatoes, Bananas",4,4,1,7,4,7,7,7,7,7,7,7,Farmers Marlet Produce,1200,1200,10,10,10 %,10,2,2,120,24,4, ,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,1, , , ,.,lat, ,0.0,.,604890.0,6023,602,41.15723,-124.1305,1,0,.,.,30000,10000,8000,12000,4000,24000,547000,43,.,6,1,3,0,43,0,1
2624996423.0,CA,BIG OAK FLAT-GROVELAND UNIFIED,95321.0, ,4.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,We are a geographically isolated school district just outside of Yosemite.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,., ,.,.,.,.,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,., , , , , , , , , ,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,,,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , , ,.,lat, ,0.0,.,691137.0,6109,604,37.835804,-120.21969,1,0,293,3,142000,66000,24000,52000,15000,98000,5924000,42,0.94539,10,7,59,4,275,3,12
